database,pages_ id,Region,Site_name,Lat_N,Long_E,Archive,Proxy_ measurement,Oldest_year,Youngest_year,Time_Units,Original_Author,Original_data_URL,database_link
Global_2017,10379,NaN,MQAXJP,35.07,100.35,tree,TRW,1082,2001,(CE),"PAGES2k et al., (2013)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-MQAXJP.PAGES2k.2013.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10380,NaN,DUSHJP,36.65,98.08,tree,TRW,840,1993,(CE),"PAGES2k et al., (2013)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-DUSHJP.PAGES2k.2013.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10381,NaN,CHIN005,37,98.08,tree,TRW,840,1993,(CE),"Sheppard et al., (2013)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-CHIN005.Sheppard.2013.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10382,NaN,CHIN006,36.3,98.08,tree,TRW,159,1993,(CE),"Sheppard et al., (2013)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-CHIN006.Sheppard.2013.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10383,NaN,GHEGAN,37.93,101.53,tree,TRW,1288,2000,(CE),"PAGES2k et al., (2013)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-GHEGAN.PAGES2k.2013.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10384,NaN,LAJQIN,34.72,100.72,tree,TRW,1446,2004,(CE),"PAGES2k et al., (2013)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-LAJQIN.PAGES2k.2013.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10385,NaN,HEBQIN,34.73,100.78,tree,TRW,1475,2004,(CE),"PAGES2k et al., (2013)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-HEBQIN.PAGES2k.2013.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10386,NaN,GOUQIN,34.73,100.8,tree,TRW,1346,2004,(CE),"PAGES2k et al., (2013)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-GOUQIN.PAGES2k.2013.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10387,NaN,DEZQIN,34.75,100.82,tree,TRW,1287,2004,(CE),"PAGES2k et al., (2013)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-DEZQIN.PAGES2k.2013.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10388,NaN,CHIN027,27.33,99.3,tree,TRW,1348,2007,(CE),"Wright et al., (2010)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-WXIYUN.Wright.2010.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10389,NaN,CHIN019,29.15,99.93,tree,TRW,1509,2006,(CE),"Li et al., (2010)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-CHIN019.Li.2010.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10390,NaN,CHIN018,29.28,100.08,tree,TRW,1540,2006,(CE),"Li et al., (2010)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-CHIN018.Li.2010.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10391,NaN,CHIN021,28.98,99.93,tree,TRW,1380,2007,(CE),"Li et al., (2010)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-CHIN021.Li.2010.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10392,NaN,CHIN020,30.23,100.27,tree,TRW,1306,2007,(CE),"Li et al., (2010)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-CHIN020.Li.2010.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10393,NaN,BT005,27.45,90.15,tree,TRW,1582,2006,(CE),"Cook et al., (2010)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-BT005.Cook.2010.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10394,NaN,BT011,27.45,90.15,tree,TRW,1456,2005,(CE),"Cook et al., (2010)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-BT011.Cook.2010.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10395,NaN,BT018,27.95,89.75,tree,TRW,1453,2006,(CE),"Cook et al., (2010)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-BT018.Cook.2010.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10396,NaN,BHUTSP,27.45,90,tree,TRW,1280,2005,(CE),"PAGES2k et al., (2013)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-BHUTSP.PAGES2k.2013.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10397,NaN,BT010,27.25,89.38,tree,TRW,1484,2005,(CE),"Cook et al., (2010)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-BT010.Cook.2010.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10398,NaN,BT009,27.42,90.97,tree,TRW,1457,2002,(CE),"Cook et al., (2010)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-BT009.Cook.2010.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10399,NaN,BT008,27.58,90.65,tree,TRW,1280,2003,(CE),"Cook et al., (2010)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-BT008.Cook.2010.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10400,NaN,BT006,27.63,90.13,tree,TRW,1400,2005,(CE),"Cook et al., (2010)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-BT006.Cook.2010.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10401,NaN,BHUTTD,27.67,90.72,tree,TRW,1450,2003,(CE),"PAGES2k et al., (2013)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-BHUTTD.PAGES2k.2013.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10402,NaN,BT004,27.7,90.68,tree,TRW,1481,2003,(CE),"Cook et al., (2010)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-BT004.Cook.2010.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10403,NaN,BT003,27.7,90.77,tree,TRW,1520,2003,(CE),"Cook et al., (2010)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-BT003.Cook.2010.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10404,NaN,BT002,27.67,90.73,tree,TRW,1454,2003,(CE),"Cook et al., (2010)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-BT002.Cook.2010.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10405,NaN,BT001,27.58,90.65,tree,TRW,1294,2003,(CE),"Cook et al., (2010)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-BT001.Cook.2010.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10406,NaN,"Altai Mt., Ust Koksa Hill",50.15,85.37,tree,TRW,1581,1994,(CE),"Schweingruber et al., (2002)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-UKHMXD.Schweingruber.2002.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10407,NaN,"Altai Mt., Ust Koksa Hill",50.15,85.37,tree,TRW,1581,1994,(CE),"Schweingruber et al., (2002)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-UKHMND.Schweingruber.2002.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10408,NaN,"Altai Mt., Ust Koksa Hill",50.15,85.37,tree,TRW,1581,1994,(CE),"Schweingruber et al., (2002)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-UKHLWD.Schweingruber.2002.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10409,NaN,"Altai Mt., Ust Koksa Hill",50.15,85.37,tree,TRW,1581,1994,(CE),"Schweingruber et al., (2002)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-UKHEWD.Schweingruber.2002.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10410,NaN,"Altai Mt., Ust Koksa Hill",50.15,85.37,tree,TRW,1581,1994,(CE),"Schweingruber et al., (2002)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-UKHLWW.Schweingruber.2002.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10411,NaN,"Altai Mt., Ust Koksa Hill",50.15,85.37,tree,TRW,1581,1994,(CE),"Schweingruber et al., (2002)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-UKHEWW.Schweingruber.2002.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10412,NaN,"Altai Mt., Ust Koksa Hill",50.15,85.37,tree,TRW,1581,1994,(CE),"Schweingruber et al., (2002)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-UKHTRW.Schweingruber.2002.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10413,NaN,"Altai Mt., Ust Ulagan Lake",50.48,87.65,tree,TRW,1581,1994,(CE),"Schweingruber et al., (2002)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-UULMXD.Schweingruber.2002.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10414,NaN,"Altai Mt., Ust Ulagan Lake",50.48,87.65,tree,TRW,1581,1994,(CE),"Schweingruber et al., (2002)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-UULMND.Schweingruber.2002.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10415,NaN,"Altai Mt., Ust Ulagan Lake",50.48,87.65,tree,TRW,1581,1994,(CE),"Schweingruber et al., (2002)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-UULLWD.Schweingruber.2002.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10416,NaN,"Altai Mt., Ust Ulagan Lake",50.48,87.65,tree,TRW,1581,1994,(CE),"Schweingruber et al., (2002)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-UULEWD.Schweingruber.2002.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10417,NaN,"Altai Mt., Ust Ulagan Lake",50.48,87.65,tree,TRW,1581,1994,(CE),"Schweingruber et al., (2002)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-UULLWW.Schweingruber.2002.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10418,NaN,"Altai Mt., Ust Ulagan Lake",50.48,87.65,tree,TRW,1581,1994,(CE),"Schweingruber et al., (2002)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-UULEWW.Schweingruber.2002.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10419,NaN,"Altai Mt., Ust Ulagan Lake",50.48,87.65,tree,TRW,1581,1994,(CE),"Schweingruber et al., (2002)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-UULTRW.Schweingruber.2002.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10420,NaN,"Altai Mt., Ulagan Valley",50.68,87.97,tree,TRW,1555,2000,(CE),"Cook et al., (2011)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-AltaiUlaganValley.Cook.2011.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10421,NaN,"Altai Mt., Ust Ulagan Lake",50.48,87.67,tree,TRW,1550,1995,(CE),"Cook et al., (2005)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-AltaiUstUlaganLake.Cook.2005.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10422,NaN,"Altai Mt., Tjute Valley",50.12,87.92,tree,TRW,1554,2000,(CE),"Cook et al., (2011)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-AltaiTjute.Cook.2011.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10423,NaN,"Altai Mt., Korumdu Valley",50.14,87.72,tree,TRW,1418,1999,(CE),"Cook et al., (2005)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-AltaiKorumdu.Cook.2005.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10424,NaN,"Altai Mt., Samakha Steppe",49.72,87.28,tree,TRW,1542,2000,(CE),"Cook et al., (2011)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-AltaiSamakhaSteppe.Cook.2011.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10425,NaN,"Altai Mt., Kuraisky Steppe",50.27,87.83,tree,TRW,1497,2000,(CE),"Cook et al., (2011)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-AltaiKuraiskySteppe.Cook.2011.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10426,NaN,"Altai Mt., Kuraisky Ridge",50.3,87.83,tree,TRW,1538,2000,(CE),"Cook et al., (2011)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-AltaiKuraisky.Cook.2011.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10427,NaN,"Altai Mt., Jablonsky Pass.",50.87,85.23,tree,TRW,1568,1995,(CE),"Cook et al., (2000)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-AltaiJablonsky.Cook.2000.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10428,NaN,"Altai Mt., Djasator",49.62,88.1,tree,TRW,1561,2000,(CE),"Cook et al., (2011)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-AltaiDjasator.Cook.2011.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10429,NaN,"Altai Mt., Aktru Valley",50.08,87.77,tree,TRW,1495,1998,(CE),"Cook et al., (2005)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Asi-AltaiAktru.Cook.2005.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10430,NaN,Windy Dome,80.783,65.63,glacier ice,melt,1225,1995,(CE),"Henderson et al., (2011)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-WindyDome.Henderson.2011.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10431,NaN,Yamalia,66.8,68,tree,TRW,914,2003,(CE),"Briffa et al., (2013)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-Yamalia.Briffa.2013.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10432,NaN,Windy Dome,80.783,65.63,glacier ice,d18O,1225,1995,(CE),"Henderson et al., (2011)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-WindyDome.Henderson.2011.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10433,NaN,Tjeggelvas,66.6,17.6,tree,delta Density,1550,2010,(CE),"Bjorklund et al., (2012)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-Tjeggelvas.Bjorklund.2012.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10434,NaN,"Soper Lake, Baffin Island, Canada",62.917,-69.883,lake sediment,varve thickness,1514,1992,(CE),"Hughen et al., (2000)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-SoperLake.Hughen.2000.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10435,NaN,"Prince-of-Wales, Ellesmere Isl.",78.4,-80.4,glacier ice,d18O,151,1995,(CE),"Kinnard et al., (2011)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-PrinceOfWales.Kinnard.2011.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10436,NaN,Forfjorddalen,68.73,15.73,tree,MXD,1100,2007,(CE),"McCarroll et al., (2013)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-Forfjorddalen.McCarroll.2013.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10437,NaN,Mackenzie Delta,68.625,-133.87,tree,TRW,1245,2007,(CE),"Porter et al., (2013)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-MackenzieDelta.Porter.2013-2.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10438,NaN,"Lomonosovfonna, Svalbard",78.8647,17.425,glacier ice,d18O,769,1997,(CE),"Divine et al., (2011)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-Lomonosovfonna.Divine.2011.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10439,NaN,Laanila,68.4917,27.3333,tree,MDX,800,2005,(CE),"Lindholm et al., (2013)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-Laanila.Lindholm.2013.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10440,NaN,Lake E,67,-50.7,lake sediment,alkenone,-3642,1876,(CE),"DAndrea et al., (2011)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-LakeE.DAndrea.2011.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10441,NaN,Kongressvatnet,78.0217,13.9311,lake sediment,alkenone,232,2008,(CE),"DAndrea et al., (2012)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-Kongressvatnet.DAndrea.2012.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10442,NaN,Kittelfjall,65.2,15.5,tree,delta Density,1550,2007,(CE),"Bjorklund et al., (2012)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-Kittelfjall.Bjorklund.2012.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10443,NaN,Hallet Lake,61.5,-146.2,lake sediment,BSi,116,2005,(CE),"McKay et al., (2008)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-HalletLake.McKay.2008.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10444,NaN,Armarnaes,65.9,16.1,tree,delta Density,1550,2010,(CE),"Bjorklund et al., (2012)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-Armarnaes.Bjorklund.2012.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10445,NaN,Arjeplog,66.3,18.2,tree,delta Density,1200,2010,(CE),"Bjorklund et al., (2014)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-Arjeplog.Bjorklund.2014.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10446,NaN,"Akademii Nauk Ice Cap, Severnaya Zemlya (Russian Arctic)",80.52,94.82,glacier ice,d18O,900,1998,(CE),"Opel et al., (2013)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-AkademiiNaukIceCap.Opel.2013.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10447,NaN,"Jamtland, Sweden",63.2475,13.3375,tree,MXD,783,2011,(CE),"Wilson et al., (2016)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-Jamtland.Wilson.2016.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10448,NaN,Tornetrask,68.26,19.6,tree,MXD,-39,2010,(CE),"Melvin et al., (2012)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-Tornetrask.Melvin.2012.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10449,NaN,Polar Urals,66.9,65.6,tree,TRW,891,2006,(CE),"Wilson et al., (2015)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-PolarUrals.Wilson.2015.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10450,NaN,Renland,71.27,-26.73,glacier ice,d18O,3,1983,(CE),"Vinther et al., (2008)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-Renland.Vinther.2008.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10451,NaN,Lake 4,65.1,-83.79,lake sediment,chironomid,634,1997,(CE),"Rolland et al., (2009)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-Lake4.Rolland.2009.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
Global_2017,10452,NaN,Penny Ice Cap P96,67.25,-65.75,glacier ice,melt,9,1984,(CE),"Okuyama et al., (2003)",https://www1.ncdc.noaa.gov/pub/data/paleo/pages2k/pages2k-temperature-v2-2017/data-current-version/Arc-PennyIceCapP96.Okuyama.2003.txt,https://www.ncei.noaa.gov/access/paleo-search/study/21171
